"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Girei Local Government Area"",""ad Jera Bonyo Ward"",""ad Daneyel Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Ohafia Local Government Area"",""ab Akanukwu Ward"",""ab Akanukwu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Tafawa-Balewa Local Government Area"","""",""ba Bununu A Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Hawul Local Government Area"","""",""bo Kwajaffa Harang Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Ganye Local Government Area"",""ad Ganye 2 Ward"",""ad Pessi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Anambra East Local Government Area"",""an Enugwu-Otu ward"",""an Enugu Otu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Dass Local Government Area"",""ba Polchi Ward"",""ba Polchi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Isiala-Ngwa North Local Government Area"",""ab Ngwaukwu Ward 2"",""ab Obikabia  Haelth Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ado Local Government Area"",""be Royongo Ward"",""be Udebo Igba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"","""",""by Atissa II / Famgbe Ward 2"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Ohafia Local Government Area"",""ab Okamu Ward"",""ab Okonta Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikot Abasi Local Government Area"",""ak Edemaya 3 Ward"",""ak Ikot Ekara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Giade Local Government Area"",""ba Sabon Sara B Ward"",""ba Koyanti Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Nnewi South Local Government Area"","""",""an Amichi ward 8"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Askira/Uba Local Government Area"",""bo Uvu Uda Ward"",""bo Uvu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Umu-Nneochi Local Government Area"",""ab Amaorie Ward"",""ab Ngada Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Song Local Government Area"",""ad Song Gari Ward"",""ad Clinic B Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Makurdi Local Government Area"",""be Fiidi Ward"",""be Poor Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Idemili North Local Government Area"",""an Ogidi Ward"",""an Abor Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Vandeikya Local Government Area"",""be Nyimagbagh Ward"",""be Abwa NKST Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Lamurde Local Government Area"","""",""ad Suwa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Bauchi Local Government Area"",""ba Liman Katagum Ward"",""ba Gungu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Tafawa-Balewa Local Government Area"",""ba Tapshin Ward"",""ba Tapshin Model Primary Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Ganye Local Government Area"",""ad Yebbi Ward"",""ad Gangjari Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Arochukwu Local Government Area"",""ab Ohaeke Ward"",""ab Idima Abam Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ibeno Local Government Area"",""ak Ibeno 4 Ward"",""ak Iwuokpom-Opolom Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Obi Local Government Area"",""be Itogo Ward"",""be Igbegi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Logo Local Government Area"",""be Tombo Ward"",""be Ayilamo Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Ukwa West Local Government Area"","""",""ab Obuzor Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Bauchi Local Government Area"",""ba Galambi Ward"",""ba Badakoshi Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Buruku Local Government Area"",""be Mbaapen Ward"",""be Uatsor NKST Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Ganjuwa Local Government Area"","""",""ba Kafin Madaki B Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Kirfi Local Government Area"",""ba Tubule Ward"",""ba Zangoma Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Awka North Local Government Area"","""",""an Achalla ward 1"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"","""","""",""an Nnewi South Local Government Area"",""80.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Okpokwu Local Government Area"",""be Ichama 1 Ward"",""be Ipole Ichama LG Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Toungo Local Government Area"",""ad Toungo 3 Ward"",""ad Risku Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"","""","""",""an Aguata Local Government Area"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Isiala-Ngwa North Local Government Area"","""",""ab Isiala Amapu Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ika Local Government Area"",""ak Achan 3 Ward"",""ak Ikot Inyang Ese Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ika Local Government Area"","""",""ak Achan 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Njikoka Local Government Area"",""an Abagana ward 3"",""an Abagana Maternal and Child Health Care Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikono Local Government Area"",""ak Ediene 1 Ward 9"",""ak Usuk Ediene Health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Arochukwu Local Government Area"","""",""ab Eleoha Ihe 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ogbadibo Local Government Area"",""be Aioodo 2 Ward"",""be Ogene-Ago Community Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Etim Ekpo Local Government Area"","""",""ak Etim Ekpo 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Gwer West Local Government Area"","""",""be Mbabuande Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Awka South Local Government Area"",""an Awka Ward IV"",""an His Glory Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Demsa Local Government Area"","""",""ad Dwam Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Kirfi Local Government Area"",""ba Badara Ward (Kirfi)"",""ba Kumbi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Bayo Local Government Area"",""bo Jaradali Ward"",""bo Jaradali Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Shira Local Government Area"",""ba Sambawal Ward"",""ba Kafin Gara Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Osisioma Ngwa Local Government Area"",""ab Amasaa Ward"",""ab Umuobasi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikono Local Government Area"",""ak Ndiya/Ikot Idaha  Ward 8"",""ak Ndiya Ikot Akpan Ede Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Osisioma Ngwa Local Government Area"",""ab Arongwa Ward"",""ab Ekearo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Gboko Local Government Area"",""be Gboko North-West Ward"",""be Gboko Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Ningi Local Government Area"",""ba Bashe Ward"",""ba Tamba Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Otukpo Local Government Area"",""be Otukpo 1 Ward"",""be Sev-Av Foundation Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Lamurde Local Government Area"",""ad Rigange Ward"",""ad Bajen Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Eket Local Government Area"",""ak Eket Urban 4 Ward"",""ak Favour Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Obi Local Government Area"","""",""be Adum West Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ushongo Local Government Area"",""be Utange Ward (Ushongo)"",""be Ikyoazande Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Kirfi Local Government Area"",""ba Kirfi Ward"",""ba Kirfi Town Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Okobo Local Government Area"",""ak Ube 1 Ward"",""ak Eastern Okobo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Alkaleri Local Government Area"",""ba Alkaleri West Ward"",""ba Alkaleri Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Mubi South Local Government Area"","""",""ad Nduku Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Biu Local Government Area"","""",""bo Zarawuyaku Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"","""","""",""ak Abak Local Government Area"",""90.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikono Local Government Area"",""ak Ediene 1 Ward 9"",""ak Ediene I Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Otukpo Local Government Area"",""be Ewulo Ward"",""be Upu Otukpo Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Gamawa Local Government Area"",""ba Gololo South Ward"",""ba Gololo Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"","""","""",""ba Alkaleri Local Government Area"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Buruku Local Government Area"","""",""be Mbaikyongo Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Katsina-Ala Local Government Area"",""be Mbayongo Ward (Katsina-Ala)"",""be Nagu LG Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Uruan Local Government Area"",""ak Southern Uruan 3 Ward"",""ak Use Uruan Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Umuahia North Local Government Area"",""ab Ndume Ward"",""ab Umuana Ndume Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Fufore Local Government Area"",""ad Karlahi Ward"",""ad Gogora Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Bogoro Local Government Area"","""",""ba Gobbiya Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Onitsha North Local Government Area"",""an Army Barracks ward 2"",""an Army Barracks M.R,S"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Oporoma II Ward 2"",""by Anyama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Ganye Local Government Area"",""ad Ganye 2 Ward"",""ad Gandona Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ohimini Local Government Area"",""be Ehatokpe Ward"",""be Anmeji Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ushongo Local Government Area"",""be Mbayegh Ward"",""be Tor Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ukum Local Government Area"",""be Uyam Ward"",""be Mdema Maternity/Clinic (Zaki Biam)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Chibok Local Government Area"",""bo Korongilin Ward"",""bo Korogila Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Osisioma Ngwa Local Government Area"",""ab Amasator Ward"",""ab Romalex Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Isiala-Ngwa North Local Government Area"","""",""ab Umunna Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Song Local Government Area"","""",""ad Sigire Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Hong Local Government Area"",""ad Daksiri Ward"",""ad Zhendinyi Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Ihiala Local Government Area"",""an Lilu ward"",""an Umuezeala Lilu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Mubi South Local Government Area"","""",""ad Nasarawo Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Toungo Local Government Area"","""",""ad Kogin Baba 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Awka North Local Government Area"","""",""an Ebenebe ward 111"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikono Local Government Area"",""ak Itak Ward 11"",""ak Obio Itak Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Ekwusigo Local Government Area"",""an Egbema Ward"",""an Uruezi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ushongo Local Government Area"",""be Mbakuha Ward"",""be Mbaachi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Tarka Local Government Area"","""",""be Mbaayo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Konshisha Local Government Area"",""be Mbatem Ward"",""be Leke Health Clinic (Tse-Agberagba)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Biu Local Government Area"",""bo Garunbula Ward"",""bo Garubula Sabo Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"","""","""",""ba Jama'are Local Government Area"",""96.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Obi Nwga Local Government Area"",""ab Ahiaba 5 Ward "",""ab Ahiaba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ushongo Local Government Area"",""be Mbakuha Ward"",""be Mbachivin Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Michika Local Government Area"",""ad Tsukumu/Tilijo Ward"",""ad Watsila Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Logo Local Government Area"",""be Tombo Ward"",""be Kurungu LG Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Tarka Local Government Area"",""be Mbakwakem Ward"",""be Kpeambila Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Ukwa East Local Government Area"",""ab Ikwuriotor West Ward"",""ab Obuozu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Onitsha South Local Government Area"","""",""an Fegge Ward 6"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Gwer West Local Government Area"",""be Mbabuande Ward"",""be Tseagbe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ini Local Government Area"",""ak Nkari Ward 4"",""ak Nkari Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Ukum Local Government Area"","""",""be Mbatyan Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Onitsha North Local Government Area"",""an Water Works Ward 14"",""an St. Marys Catholic Church Osha Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Hong Local Government Area"",""ad Bangshika Ward"",""ad Makera Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ikot Abasi Local Government Area"",""ak Ukpum Ette 1 Ward"",""ak Ikot Akan Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Ganye Local Government Area"",""ad Sugu Ward"",""ad Gangwon Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Bauchi Local Government Area"",""ba Kangere Ward"",""ba Bamanu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Buruku Local Government Area"",""be Mbaapen Ward"",""be Gbajar Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Gamawa Local Government Area"",""ba Kafiromi Ward"",""ba Kafiromi Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"","""","""",""bo Hawul Local Government Area"",""64.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Umu-Nneochi Local Government Area"","""",""ab Amuda Ward"",""83.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"",""by Opume Ward"",""by Opume Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Guyuk Local Government Area"",""ad Dumna Ward"",""ad Dumna Dutse Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Ningi Local Government Area"",""ba Bashe Ward"",""ba Diwa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Oporomor V Ward 10"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Zaki Local Government Area"",""ba Kafin Larabawa Ward"",""ba Jodinga Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Umuahia North Local Government Area"",""ab Urban Ward 2"",""ab Anelechi Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Anambra West Local Government Area"","""",""an Olu ward 1"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Logo Local Government Area"",""be Yonov Ward"",""be Wende Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Ibiono Ibom Local Government Area"",""ak Ibiono Ibom 9 Ward"",""ak Ntan Akpan Udom Eduwen Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Guyuk Local Government Area"",""ad Guyuk Ward"",""ad Guyuk Lutheran Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ak Akwa-Ibom State"",""ak Mbo Local Government Area"",""ak Ibaka Ward"",""ak udungnyafa Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Ukwa East Local Government Area"",""ab Ohuru/Mkporobe Ward"",""ab Ohuru Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Toro Local Government Area"",""ba Mara Ward"",""ba Taka Bundu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Onitsha South Local Government Area"",""an Fegge Ward 5"",""an St. John Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Katagum Local Government Area"",""ba Chinade Ward"",""ba Chinade  Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ad Adamawa State"",""ad Girei Local Government Area"",""ad Wuro-Dole Ward"",""ad Wuro Dole Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","" an Anambra state"",""an Idemili North Local Government Area"",""an Nkpor-Uno Ward 1"",""an Nkpor Model Primary Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Katagum Local Government Area"",""ba Madangala Ward"",""ba Madagala Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Umuahia South Local Government Area"",""ab Ahiaukwu A Ward"",""ab Agbama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Isiala-Ngwa South Local Government Area"",""ab Amaitolu Ward"",""ab Umuotiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Aba North Local Government Area"",""ab Industrial Ward"",""ab Industrial Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Aba North Local Government Area"",""ab Ariaria Ward"",""ab Chidima Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""bo Borno State"",""bo Biu Local Government Area"","""",""bo Dugja Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""be Benue State"",""be Gboko Local Government Area"",""be Mbadim Ward"",""be Ngodoo Clinic and Maternity Luga"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ba Bauchi State"",""ba Dass Local Government Area"",""ba Bundot Ward"",""ba Dabardak Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ab Abia State"",""ab Obi Nwga Local Government Area"",""ab Mgboko Itungwa Ward"",""ab Osaa Ukwu Health Post"",""100.0"""
