"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""By Oporomor II Ward 7"",""by Tamogbene Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"",""by Opume Ward"",""by Opume Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Agoro Ward"",""by Eriama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Oporomor V Ward 10"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"","""",""by Asamabiri Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"","""",""by Bassambiri Ward 2"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"","""",""by Opume Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"",""by Kaiama Ward 4"",""by Kaiama Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"",""by Opokuma South Ward 8"",""by Opokuma South Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Opuama Ward 6"",""by Opuama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Igbeta-Ewo-Ama Ward 8"",""by Ewelesuo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"",""by Minibie Ward 9"",""by Bekekiri Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Olodiama I Ward 3"",""by Korokorosei Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Iduwini II Ward 12"",""by Orobiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"","""",""by Sangana Ward 10"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Ikensi Ward 12"",""by Ikensi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Peremabiri Ward 8"",""by Peremabiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"",""by Okpoama Ward 4"",""by Okpoama Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Otuan Ward 5"",""by Otuan Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"","""",""by Obioku Ward 7"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"","""",""by Gbarain I Ward 7"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Ekpetiama I Ward 10"",""by Agudama-Ekpetiama General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"","""",""by Sagbama Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Oporomor 1 Ward 6"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Peremabiri Ward 8"",""by Peremabiri Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"","""",""by Kaiama Ward 4"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Adagbabiri Ward 13"",""by Tungbo Basic Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Iduwini I Ward 12"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Ossiama Ward"",""by Isoni Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"","""",""by Oporoma II Ward 2"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"",""by Brass 2 Ward 2"",""by Dogas Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Oporomor IV Ward 9"",""by Peretorugbene Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Okoroma Ward 1"",""by Akakumama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Atissa II / Famgbe Ward 2"",""by Famgbe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"",""by Otuasega Ward"",""by Oruma Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"",""by Brass 1 Ward 1"",""by Twon-Brass Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"",""by Okoloba Ward 10"",""by Okoloba Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"","""",""by Opokuma North Ward 7"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Bassambiri Ward 2"",""by Bassambiri Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"",""by Ogbia Town Ward"",""by Ibelebiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Oyiakiri IV Ward 5"",""by Lalagbene Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Oluasiri Ward 13"",""by Isaiah-Ama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"","""",""by Otuokpoti Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"","""",""by Sabagreia Ward 9"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"",""by Amassoma Ward 10"",""by Amassoma Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Atissa III Ward 3"",""by Agbura Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Sagbama Ward"",""by Sagbama Comprehsive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Oporomor IV Ward 9"",""by Peretorugbene Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Epie III Ward 6"",""by Amarata Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Southern Ijaw Local Government Area"","""",""by Otuan Ward 5"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Biseni II Ward 13"",""by Egbebiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"","""",""by Gbarain II Ward 8"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Ogbolomabiri Ward 2"",""by Nembe Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Oporomor 11 Ward 5"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"","""",""by Epie I Ward 4"",""42.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"",""by Igbeta-Ewo-Ama Ward 8"",""by Igbeta-Ewo-Ama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""By Oporomor II Ward 7"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Epie II Ward 5"",""by Kuro Specialist Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Toru-Ebeni Ward"",""by Anyama-Ibeni Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Nembe Local Government Area"","""",""by Igbeta-Ewo-Ama Ward 8"",""83.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Brass Local Government Area"",""by Brass 2 Ward 2"",""by Twon Brass General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Atissa II / Famgbe Ward 2"",""by Yenaka Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"","""",""by Tarakiri Ward 1"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ogbia Local Government Area"","""",""by Anyama Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Tarakiri Ward 1"",""by Isampou Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"","""",""by Adagbabiri Ward 13"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Yenagoa Local Government Area"",""by Biseni I Ward 12"",""by Biseni Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Sagbama Local Government Area"",""by Agoro Ward"",""by Agoro Primary Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Ekeremor Local Government Area"",""by Iduwini II Ward 12"",""by Azagbene Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""by Bayelsa State"",""by Kolokuma/Opokuma Local Government Area"",""by Odi Ward 2 "",""by Odi Comprehensive Health Centre"",""100.0"""
