"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"","""",""en Isuawaa/Agbudu Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Orba Ward II"",""en Orba Health Centre (MPHCC)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"","""","""",""en Isi-Uzo Local Government Area"",""78.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"","""",""en Nsude Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Owo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Obollo-Afor Ward"",""en Marcus Nnadi Memorial Hospital& Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"",""en Isienu Akpaowfu Ward"",""en Amagunze Model Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Ukehe Ward IV"",""en Ama Ekwefu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"",""en Umuozzi Ward VI"",""en Onicha Enugu-ezike Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Amebo Ward"",""en Our Lady's Health Clinic Ibagwa_Aka"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Ugwoba Ward II"",""en Ify Standard Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Oghe Ward III"",""en Omega Medical Centre, Affor Oghe"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"","""",""en Nkalagu-Obukpa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Iheakpu-Awka Ward II"",""en Iheakpu Awka Agu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Okwe Ward"",""en Ekemesie Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"",""en Nsude Ward"",""en Nsude Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"","""",""en Ette Ward II"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"","""",""en Oduma Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Unadu Ward"",""en Obaka Unadu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"","""",""en Ihe Ward (Nsukka)"",""16.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Obeleagu Ward"",""en Inye Aka Ndi Out Kristi Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"",""en Ndiuno Uwani Ward"",""en Ndiuno Uwani Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Agbogugu Ward"",""en Chinonyelum Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"","""",""en Itchi-Uwenu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"",""en Nkerefi Ward II"",""en Enuogu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Mgbagbu Owa Ward I"",""en Umuaji Mgbagbu Owa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Agba Ward"",""en Agba Umana Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Inyi Ward III"",""en Obune Inyi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"",""en Ngwo-Asaa Ward"",""en 7up Bottling Co. PLC Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu South Local Government Area"","""",""en Akwuke Ward XII"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en Daberechi Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"","""",""en Ugwoyo Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"",""en Mkpunano Ward"",""en Faith Foundation Commision"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Ajuona Ward"",""en Chidera Maternity & Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"","""",""en Anikenand Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Ezimo Ward"",""en Ezimo Uno Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"","""",""en Awgu Ward 11"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Obinagu Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"",""en Obuoiffia Ward"",""en Amangwu Oboffia Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Agbudu Owa Ward II"",""en Aguobu Owa Model Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"",""en Agbani Ward"",""en Agbani District Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"",""en Amodu Ward"",""en Amodu Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Ogbodu Aba Ward"",""en Ogboduaba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Obollo-Eke Ward"",""en Obollo Eke Health Centre (Udenu)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Inyi Ward III"",""en Umulopu Obune Inyi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Ubinagu/Amankanu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"","""",""en Okpanku Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Amalla Ward"",""en Nkalagu Amalla Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Umulolo Ward"",""en Zim-Uzo Hospital and Maternity Home Ovoko"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Ikem Ward I"",""en Isioroto Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Imezi Owa Ward I"",""en Umudim Imezi Owa Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"","""",""en Obukpa Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"",""en Agbani Ward"",""en Ojiagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en Asata Ward IV"",""en Asata Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Ikem Ward II"",""en Umuaram Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"",""en Umuozzi Ward V"",""en St Helen's Hospital & Maternity (Ogurute)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Ezimo Ward"",""en Ibagwa Ezimo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Uzo-Uwani Local Government Area"",""en Akpugo Ward"",""en Akpugo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Imilike Ward"",""en Imilike Etiti Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu South Local Government Area"",""en Ugwuaji Ward"",""en Ugwuaji Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en New Haven East Ward"",""en Neuro-Psychiatric Hospial"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Ogbaku Ward"",""en Ogbaku Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en Iva Valley Ward"",""en Christ The King Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"",""en Isienu Akpaowfu Ward"",""en Ndiagu Amagunze Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Mbu ward I"",""en Mbu Amon Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"",""en Ngwo-Uno Ward"",""en Divine Providence Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"","""",""en Ohodo Ward 1"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"","""",""en Eke Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Ikem Ward II"",""en Ebia Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Neke Ward I"",""en Onueme Neke Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"",""en Oduma Ward I"",""en Oduma Achara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"","""",""en Ndiuno Uwani Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"",""en Abia Ward"",""en Victoria Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"","""",""en Ogui Township Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en GRA West Ward"",""en Parklane Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Uzo-Uwani Local Government Area"",""en Umulokpa Ward"",""en Ogbosu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Obeleagu Ward"",""en Okpudo Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"",""en Mpu Ward"",""en Umuosigide Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Uzo-Uwani Local Government Area"","""",""en Adaba/Nkume Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Isiagu/Achara Ward"",""en Grace Land Hospital and Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Orba Ward I"",""en Nwa-Ossai Foundation Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en Favour Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Inyi Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"",""en Eke Ward"",""en Eke Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udenu Local Government Area"",""en Obollo-Afor Ward"",""en Prince Eze Hospital and Maternity Obollo Afor"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en GRA East Ward"",""en Police Headquarter Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"",""en Oduma Ward II"",""en Amokwe Health Centre - (Aninri)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Nara Ward II"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Ikolo/Ohebedim Ward"",""en Ogbede Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"","""","""",""en Enugu South Local Government Area"",""25.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Inyi Ward IV"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Ikolo/Ohebedim Ward"",""en Ohebe-Dim Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"",""en Isienu Akpaowfu Ward"",""en Ebeano Akpafwu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Isiagu/Achara Ward"",""en Ibagwa Aka Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en De Adonai Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en Independent Layout Ward"",""en Bethsaida Clinic and Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu South Local Government Area"","""",""en Mary Land Ward"",""20.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Nara Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"","""",""en Obeleagu Ward"",""120.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Udi Local Government Area"","""",""en Ebe Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"","""",""en Ehandiagu Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en GRA East Ward"",""en 82 Division Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Eha_Amufu Ward III"",""en Abor Health Post (Isi Uzo)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Awha Ward"",""en Obioma Chukwu Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Aninri Local Government Area"","""",""en Mpu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"","""",""en Aku Ward VI"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"","""",""en Eha_Amufu Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Oghe Ward II"",""en Ihuonyia Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"","""",""en Umuitodo Ward III"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Mburubu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Ihe Ward"",""en Beacon Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"","""",""en Agbamere/Umabor Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu South Local Government Area"","""",""en Awkunanaw East Ward VIII"",""28.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Achi Uno Ward II"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Ugbo/Ogugu Ward"",""en Ugbo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu West Local Government Area"","""",""en Ozalla Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Mbu ward I"",""en Akpoga Mbu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Aguobu Umumba Ward"",""en Aguobu Umumba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Obeleagu Ward"",""en Omughu Umana Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Itchi Uwani Word"",""en Itchi Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Uzo-Uwani Local Government Area"",""en Nkpologu Ward"",""en Ogba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"","""",""en Awgu Ward 1"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Idoha/ Onyhor/ Ochima Ward"",""en Idoha Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en Abakpa Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Neke Ward I"",""en Uzohu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Utazi Ugwu Ward"",""en Choice Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Aku Ward VI"",""en Udueme Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"",""en Ehandiagu Ward"",""en Agudele Umambor Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"",""en Ette Ward II"",""en Ojodomo Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"",""en Ohuani /Onichagu Ward"",""en Onitshagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Inyi Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en Morning star Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Abakpa Ward I"",""en Chinwendu Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Achi Agu Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"","""",""en Mbuluiyiukwu Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"",""en Umuitodo Ward II"",""en Eucharistic Jesus Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Ikem Ward I"",""en Ikem Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Mgbidi/Mmaku Ward"",""enThe Eagle Hospital and Maternity Awgu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze North Local Government Area"","""",""en Umuozzi Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"",""en Amebo Ward"",""en St. Raphael's Hospital and Maternity Ibagwu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"",""en Akpugoeze Ward"",""en Abo Abo Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nkanu East Local Government Area"","""",""en Nomeh Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Isi-Uzo Local Government Area"",""en Eha_Amufu Ward IV"",""en Ogbuzor Ihenyi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Uzo-Uwani Local Government Area"",""en Uvuru Ward"",""en Uvuru Oda Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Eze South Local Government Area"","""",""en Umuelo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"",""en Owere/Umuoyo Ward"",""en  Good Shepherd Hospital Nsukka"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en Ogbete West Ward"",""en Mother of Christ Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Ezeagu Local Government Area"",""en Obinofia Ward"",""en Obinofia Ndiuno Health Centre"",""100.0"""
