"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Fanshanu Ward"",""kd Amana Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"","""",""kd Kabala Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"","""",""kd Kufena Ward"",""77.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kubau Local Government Area"",""kd Anchau Ward"",""kd Mai Yashi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Lere Local Government Area"",""kd Sabon Birnin Ward"",""kd Sabo Birnin Health clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Unguwar Gaiya Ward"",""kd Jankasa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"",""kd Arak Ward"",""kd Aban Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"",""kd Ung Dosa Ward"",""kd Imam Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Afaka Ward"",""kd Ifira Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"",""kd Kagarko South Ward"",""kd Sabo Iche Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"","""",""kd Ninzo North Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Kafanchan B Ward"",""kd Baptist Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kubau Local Government Area"",""kd Kubau Ward"",""kd Kubau Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Zonzon Ward"",""kd Mabuhu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Giwa Ward"",""kd Giwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Gangara Ward"",""kd Dundubus Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Doka Ward"",""kd Kyadi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Doka Ward"",""kd Doka Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Gimba Ward"",""kd Anguwar fulani HC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Gidan Waya Ward"",""kd Gidan Waya Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaura Local Government Area"","""",""kd Kadarko Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Maigana Ward"",""kd Yakasai Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"","""",""kd Gimi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Ikara Local Government Area"",""kd Kurmin Kogi Ward"",""kd Furana Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Gidan Waya Ward"",""kd Rhilama Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jaba Local Government Area"",""kd Fada Ward (Jaba)"",""kd Ngarshang Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Birnin Gwari Local Government Area"",""kd Kakangi Ward (Birnin Gwari)"",""kd Kakangi Health Clinic (Birnin Gwari)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","""","""","""",""kd Kaduna State"",""76.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Yakawada Ward"",""kd Anguwar Gaga Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"","""",""kd Zango Urban Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna South Local Government Area"","""",""kd Tudun Nupawa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"","""",""kd Rahama Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Mayere Ward"",""kd Anguwar Kolo Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"",""kd Iddah Ward"",""kd Iddah Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaura Local Government Area"",""kd Bondong Ward"",""kd Unguwar Gata Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Rigachikun Ward"",""kd Khalipha BIN Umar Hospital/Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Soba Ward"",""kd Shalabari Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kachia Local Government Area"",""kd Awon Ward"",""kd Akwando Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Kerawa Ward"",""kd Tudun Wadan Danmama Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Kwassam Ward"",""kd Kuyan Bana Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"","""",""kd Dambo Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Tudun Wada Ward (Makarfi)"",""kd Makarfi General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Gora Ward"",""kd Goran Gida Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"","""",""kd Kawo Ward"",""37.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"","""",""kd Jagindi Tasha Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Kafanchan A Ward"",""kd Jama'a clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"",""kd Arak Ward"",""kd Ankwa Arak Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kajuru Local Government Area"",""kd Maro Ward"",""kd Bakira Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Ikara Local Government Area"",""kd Pala Ward"",""kd Tashan-Dogo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Birnin Gwari Local Government Area"","""",""kd Randagi Ward"",""90.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Maigizo Ward"",""kd Angwan Masara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kajuru Local Government Area"",""kd Afogo Ward"",""kd Iburu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Lere Local Government Area"",""kd Kayarda Ward"",""kd Kayarda Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Birnin Yero Ward"",""kd Birnin Yero Tshowa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kubau Local Government Area"",""kd Kubau Ward"",""kd Coccin Clinic & Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Idasu Ward"",""kd Kaya Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Kafanchan B Ward"",""kd Kafanchan General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Rahama Ward"",""kd Rahama Health Clinic (Soba)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sabon Gari Local Government Area"",""kd Dogarawa Ward"",""kd Gwanda Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Kinkiba Ward"",""kd Marwa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"","""",""kd Igabi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"",""kd Anguwar Juma Ward"",""kd Alfadarai Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"","""",""kd Giwa Ward"",""87.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kubau Local Government Area"",""kd Haskiya Ward"",""kd Kagadama Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Kauru West Ward"",""kd Kauru Rural Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Lere Local Government Area"","""",""kd Abadawa Ward"",""83.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Kamantan Ward"",""kd Kagal Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"",""kd Limancin Kona Ward"",""kd Jakara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Danmahawayi Ward"",""kd Maje Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kubau Local Government Area"",""kd Kareh Ward"",""kd GT Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"","""",""kd Damakasuwa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Tudun Wada Ward (Makarfi)"",""kd Al-Nasiha Clinic and Maternity (Makarfi)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Makarfi Ward"",""kd Makarfi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Gwaraji Ward"",""kd Gwaraji Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"","""",""kd Kerawa Ward"",""87.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"","""",""kd Limancin Kona Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Madakiya Ward"",""kd Bvonkpan Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Kudan Ward"",""kd Nakowa Clinic (Kudan)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"",""kd Arak Ward"",""kd Langa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sabon Gari Local Government Area"",""kd Samaru Ward"",""kd Jama'a Hospital (Samaru)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jaba Local Government Area"",""kd Chori Ward"",""kd Chori Fadek Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Wazata Ward"",""kd Detu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaura Local Government Area"",""kd Mallagum Ward"",""kd Mallagum 1 Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kachia Local Government Area"",""kd Ankwa Ward"",""kd Unguwar Bawa HC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Tudun Wada Ward (Makarfi)"",""kd Tudun Wada Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Chikun Local Government Area"",""kd Rido Ward"",""kd Babban Saura Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kajuru Local Government Area"","""",""kd Rimau Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Gwanki Ward"",""kd Ungwan Jaji Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jaba Local Government Area"",""kd Daddu Ward"",""kd Gidan Sani Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Giwa Local Government Area"",""kd Idasu Ward"",""kd Fatika Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"",""kd Kabala Ward"",""kd Nasara Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Chikun Local Government Area"",""kd Nassarawa Ward"",""kd Kadi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jaba Local Government Area"",""kd Dura Bitaro Ward"",""kd Bitaro Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Chikun Local Government Area"","""",""kd Rido Ward"",""90.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"",""kd Kagarko North Ward"",""kd Ung Waje Kagarko Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"",""kd Kabala Ward"",""kd Kabala Doki Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"",""kd Unguwar Sarki Ward"",""kd Garkuwa Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Jagindi Tasha Ward"",""kd Sauki Clinic and Maternity (Jagindi Tasha)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Kauran Wali South Ward"",""kd Dangashi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Gazara Ward"",""kd Giwaye Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Jagindi Tasha Ward"",""kd Kogum River Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"",""kd Rigachikun Ward"",""kd Nigerian Diary Company (NDC) Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kachia Local Government Area"",""kd Agunu Dutse Ward"",""kd Crossing Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"","""",""kd Kagarko North Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Kamaru Ward"",""kd Kikirin Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Gazara Ward"",""kd Sabon Garin Gazara Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Gidan Jatau Ward"",""kd Farman Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Igabi Local Government Area"","""",""kd Rigachikun Ward"",""87.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Ungwar Rimi Ward"",""kd Afana Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaduna North Local Government Area"",""kd Dadi Riba Ward"",""kd PHC Magajin Gari"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"","""",""kd Jere North Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Zabi Ward (Kudan)"",""kd Dandako Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaura Local Government Area"",""kd Bondong Ward"",""kd Biriki Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"","""",""kd Gwantu Ward"",""77.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kaura Local Government Area"",""kd Bondong Ward"",""kd Matuak Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Badurum Ward"",""kd Bakin Kogi Primary Health Centre (Kauru)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"",""kd Maigizo Ward"",""kd Jema'a LGA Staff Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Sabon Gari Ward (Kudan)"",""kd Sabon Gari Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"","""",""kd Aboro Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jema'a Local Government Area"","""",""kd Godo Godo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Zonkwa Ward"",""kd Zonkwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Jaba Local Government Area"","""",""kd Nduya Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sanga Local Government Area"",""kd Karshi Ward"",""kd Health Clinic Kurmin Goro"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Bital Ward"",""kd Kusheka Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"",""kd Dawaki Ward"",""kd Dokan Karji Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Soba Local Government Area"",""kd Danwata Ward"",""kd Takalafiya Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Gazara Ward"",""kd Gazara Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"",""kd Kushe Ward"",""kd Chila Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Ikara Local Government Area"",""kd Ikara Ward"",""kd Ikara Primary Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Sabon Gari Local Government Area"",""kd Dogarawa Ward"",""kd Sakadadi Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Birnin Gwari Local Government Area"",""kd Randagi Ward"",""kd Ijinga Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"",""kd Dutsen Abba Ward"",""kd Kafin Mardani Health clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Ikulu Ward"",""kd Gidan Ali Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Birnin Gwari Local Government Area"",""kd Kuyello Ward"",""kd Shado Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kauru Local Government Area"","""",""kd Badurum Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Kudan Ward"",""kd Amaji Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kachia Local Government Area"",""kd Gidan Tagwai Ward"",""kd Gidan Tagwai Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Makarfi Local Government Area"",""kd Danguzuri Ward"",""kd Bargi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zangon Kataf Local Government Area"",""kd Kamantan Ward"",""kd F/Kamantan Priamry Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kagarko Local Government Area"","""",""kd Aribi Ward"",""91.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Zaria Local Government Area"",""kd Dutsen Abba Ward"",""kd Dutsen Abba Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"",""kd Likoro Ward"",""kd Kushigi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kd Kaduna State"",""kd Kudan Local Government Area"","""",""kd Zabi Ward (Kudan)"",""100.0"""
